845  O+       C2H               C2H+     O                  4.60E-10    0.00       0.0
846  O        CN+               CN       O+                 6.50E-11    0.00       0.0
847  O+       C2H2              C2H2+    O                  3.90E-11    0.00       0.0
848  O        CO+               CO       O+                 1.40E-10    0.00       0.0
849  O+       CO                CO+      O                  4.90E-12    0.50    4580.0
850  O        N2+               N2       O+                 1.00E-11    0.00       0.0
851  O+       HCO               HCO+     O                  4.30E-10    0.00       0.0
852  O+       H2CO              H2CO+    O                  2.10E-09    0.00       0.0
853  O+       O2                O2+      O                  1.90E-11    0.00       0.0
854  NH2      OH+               OH       NH2+               5.00E-10    0.00       0.0
855  NH2+     NH3               NH3+     NH2                6.90E-10    0.00       0.0
856  NH2      H2O+              H2O      NH2+               4.90E-10    0.00       0.0
857  NH2      C2+               C2       NH2+               4.60E-10    0.00       0.0
858  NH2      CN+               CN       NH2+               9.10E-10    0.00       0.0
859  NH2      CO+               CO       NH2+               4.50E-10    0.00       0.0
860  NH2      N2+               N2       NH2+               8.90E-10    0.00       0.0
861  NH2+     HCO               HCO+     NH2                4.30E-10    0.00       0.0
862  NH2+     NO                NO+      NH2                7.00E-10    0.00       0.0
863  NH2      O2+               O2       NH2+               8.70E-10    0.00       0.0
864  CH4+     NH3               NH3+     CH4                1.65E-09    0.00       0.0
865  CH4+     C2H2              C2H2+    CH4                1.13E-09    0.00       0.0
866  CH4      CO+               CO       CH4+               7.93E-10    0.00       0.0
867  CH4+     H2CO              H2CO+    CH4                1.62E-09    0.00       0.0
868  CH4+     O2                O2+      CH4                3.90E-10    0.00       0.0
869  OH+      NH3               NH3+     OH                 1.20E-09    0.00       0.0
870  OH+      H2O               H2O+     OH                 1.59E-09    0.00       0.0
871  OH+      C2                C2+      OH                 4.80E-10    0.00       0.0
872  OH       C2+               C2       OH+                6.50E-10    0.00       0.0
873  OH+      C2H               C2H+     OH                 4.50E-10    0.00       0.0
874  OH       CN+               CN       OH+                6.40E-10    0.00       0.0
875  OH       CO+               CO       OH+                3.10E-10    0.00       0.0
876  OH       N2+               N2       OH+                6.30E-10    0.00       0.0
877  OH+      HCO               HCO+     OH                 2.80E-10    0.00       0.0
878  OH+      NO                NO+      OH                 3.59E-10    0.00       0.0
879  OH+      H2CO              H2CO+    OH                 7.44E-10    0.00       0.0
880  OH+      O2                O2+      OH                 5.90E-10    0.00       0.0
881  NH3      H2O+              H2O      NH3+               2.21E-09    0.00       0.0
882  NH3+     Mg                Mg+      NH3                3.30E-09    0.00       0.0
883  NH3      C2H2+             C2H2     NH3+               2.14E-09    0.00       0.0
884  NH3      HCN+              HCN      NH3+               1.68E-09    0.00       0.0
885  NH3      CO+               CO       NH3+               2.02E-09    0.00       0.0
886  NH3      N2+               N2       NH3+               1.90E-09    0.00       0.0
887  NH3+     HCO               HCO+     NH3                4.20E-10    0.00       0.0
888  NH3+     NO                NO+      NH3                7.20E-10    0.00       0.0
889  NH3      H2CO+             H2CO     NH3+               4.25E-10    0.00       0.0
890  NH3      O2+               O2       NH3+               2.00E-09    0.00       0.0
891  H2O+     C2                C2+      H2O                4.70E-10    0.00       0.0
892  H2O+     Mg                Mg+      H2O                2.20E-09    0.00       0.0
893  H2O+     C2H               C2H+     H2O                4.40E-10    0.00       0.0
894  H2O+     C2H2              C2H2+    H2O                1.90E-09    0.00       0.0
895  H2O      HCN+              HCN      H2O+               1.80E-09    0.00       0.0
896  H2O      CO+               CO       H2O+               1.72E-09    0.00       0.0
897  H2O      N2+               N2       H2O+               2.30E-09    0.00       0.0
898  H2O+     HCO               HCO+     H2O                2.80E-10    0.00       0.0
899  H2O+     NO                NO+      H2O                2.70E-10    0.00       0.0
900  H2O+     H2CO              H2CO+    H2O                1.41E-09    0.00       0.0
901  H2O+     O2                O2+      H2O                4.60E-10    0.00       0.0
902  C2       CN+               CN       C2+                8.50E-10    0.00       0.0
903  C2       CO+               CO       C2+                8.40E-10    0.00       0.0
904  C2       N2+               N2       C2+                8.40E-10    0.00       0.0
905  C2+      HCO               HCO+     C2                 3.80E-10    0.00       0.0
906  C2+      NO                NO+      C2                 3.40E-10    0.00       0.0
907  C2       O2+               O2       C2+                4.10E-10    0.00       0.0
908  Mg       C2H2+             C2H2     Mg+                3.00E-09    0.00       0.0
909  Mg       N2+               N2       Mg+                7.00E-10    0.00       0.0
910  Mg       HCO+              HCO      Mg+                2.90E-09    0.00       0.0
911  Mg       NO+               NO       Mg+                8.10E-10    0.00       0.0
912  Mg       H2CO+             H2CO     Mg+                2.90E-09    0.00       0.0
913  Mg       O2+               O2       Mg+                1.20E-09    0.00       0.0
914  C2H      CN+               CN       C2H+               8.00E-10    0.00       0.0
915  C2H      CO+               CO       C2H+               3.90E-10    0.00       0.0
916  C2H      N2+               N2       C2H+               7.90E-10    0.00       0.0
917  C2H+     NO                NO+      C2H                1.20E-10    0.00       0.0
918  CN+      HCN               HCN+     CN                 1.79E-09    0.00       0.0
919  CN+      CO                CO+      CN                 6.30E-10    0.00       0.0
920  CN       N2+               N2       CN+                1.00E-10    0.00       0.0
921  CN+      HCO               HCO+     CN                 3.70E-10    0.00       0.0
922  CN+      NO                NO+      CN                 5.70E-10    0.00       0.0
923  CN+      H2CO              H2CO+    CN                 5.20E-10    0.00       0.0
924  CN+      O2                O2+      CN                 2.58E-10    0.00       0.0
925  C2H2     HCN+              C2H2+    HCN                1.50E-09    0.00       0.0
926  C2H2+    C2H3              C2H3+    C2H2               3.30E-10    0.00       0.0
927  C2H2+    HCO               HCO+     C2H2               5.00E-10    0.00       0.0
928  C2H2+    NO                NO+      C2H2               1.20E-10    0.00       0.0
929  C2H2+    H2CO              H2CO+    C2H2               8.60E-10    0.00       0.0
930  C2H2     O2+               C2H2+    O2                 1.11E-09    0.00       0.0
931  HCN      CO+               CO       HCN+               3.40E-09    0.00       0.0
932  HCN      N2+               N2       HCN+               3.90E-10    0.00       0.0
933  HCN+     NO                NO+      HCN                8.10E-10    0.00       0.0
934  HCN+     O2                O2+      HCN                3.20E-10    0.00       0.0
935  CO       N2+               N2       CO+                7.40E-11    0.00       0.0
936  CO+      HCO               HCO+     CO                 7.40E-10    0.00       0.0
937  CO+      NO                NO+      CO                 3.30E-10    0.00       0.0
938  CO+      H2CO              H2CO+    CO                 1.35E-09    0.00       0.0
939  CO+      O2                O2+      CO                 1.20E-10    0.00       0.0
940  N2+      HCO               HCO+     N2                 3.70E-10    0.00       0.0
941  N2+      NO                NO+      N2                 4.40E-10    0.00       0.0
942  N2+      H2CO              H2CO+    N2                 3.77E-10    0.00       0.0
943  N2+      O2                O2+      N2                 5.00E-11    0.00       0.0
944  HCO      H2CO+             H2CO     HCO+               3.60E-10    0.00       0.0
945  HCO      O2+               O2       HCO+               3.60E-10    0.00       0.0
946  NO       H2CO+             H2CO     NO+                7.80E-10    0.00       0.0
947  NO       HNO+              HNO      NO+                7.00E-10    0.00       0.0
948  NO       O2+               O2       NO+                4.60E-10    0.00       0.0
949  H2CO     O2+               O2       H2CO+              2.07E-09    0.00       0.0
950  H2+      e-                H        H                  1.60E-08   -0.43       0.0
951  H3+      e-                H        H        H         4.36E-08   -0.52       0.0
952  H3+      e-                H2       H                  2.34E-08   -0.52       0.0
953  CH+      e-                C        H                  1.50E-07   -0.42       0.0
954  CH2+     e-                CH       H                  1.60E-07   -0.60       0.0
955  CH2+     e-                C        H        H         4.03E-07   -0.60       0.0
956  CH2+     e-                C        H2                 7.68E-08   -0.60       0.0
957  NH+      e-                N        H                  4.30E-08   -0.50       0.0
958  CH3+     e-                CH2      H                  7.75E-08   -0.50       0.0
959  CH3+     e-                CH       H2                 1.95E-07   -0.50       0.0
960  CH3+     e-                CH       H        H         2.00E-07   -0.40       0.0
961  NH2+     e-                N        H        H         1.98E-07   -0.40       0.0
962  NH2+     e-                N        H        H         2.01E-07   -0.90       0.0
963  NH2+     e-                N        H        H         1.74E-07   -0.80       0.0
964  NH2+     e-                NH       H                  1.02E-07   -0.40       0.0
965  NH2+     e-                NH       H                  1.04E-07   -0.90       0.0
966  NH2+     e-                NH       H                  9.02E-08   -0.80       0.0
967  CH4+     e-                CH3      H                  1.75E-07   -0.50       0.0
968  CH4+     e-                CH2      H        H         1.75E-07   -0.50       0.0
969  OH+      e-                O        H                  3.75E-08   -0.50       0.0
970  NH3+     e-                NH       H        H         1.55E-07   -0.50       0.0
971  NH3+     e-                NH2      H                  1.55E-07   -0.50       0.0
972  CH5+     e-                CH3      H2                 1.40E-08   -0.52       0.0
973  CH5+     e-                CH4      H                  1.40E-08   -0.52       0.0
974  CH5+     e-                CH3      H        H         1.96E-07   -0.52       0.0
975  CH5+     e-                CH2      H2       H         4.76E-08   -0.52       0.0
976  CH5+     e-                CH       H2       H2        8.40E-09   -0.52       0.0
977  H2O+     e-                O        H        H         3.05E-07   -0.50       0.0
978  H2O+     e-                O        H2                 3.90E-08   -0.50       0.0
979  H2O+     e-                OH       H                  8.60E-08   -0.50       0.0
980  NH4+     e-                NH2      H        H         3.19E-07   -0.47       0.0
981  NH4+     e-                NH2      H        H         4.69E-07   -1.00       0.0
982  NH4+     e-                NH2      H        H         6.04E-05   -2.80       0.0
983  NH4+     e-                NH2      H2                 1.52E-07   -0.47       0.0
984  NH4+     e-                NH2      H2                 2.23E-07   -1.00       0.0
985  NH4+     e-                NH2      H2                 2.87E-05   -2.80       0.0
986  NH4+     e-                NH3      H                  1.05E-06   -0.47       0.0
987  NH4+     e-                NH3      H                  1.54E-06   -1.00       0.0
988  NH4+     e-                NH3      H                  1.98E-04   -2.80       0.0
989  H3O+     e-                O        H2       H         5.60E-09   -0.50       0.0
990  H3O+     e-                OH       H        H         2.58E-07   -0.50       0.0
991  H3O+     e-                OH       H2                 6.02E-08   -0.50       0.0
992  H3O+     e-                H2O      H                  1.08E-07   -0.50       0.0
993  C2+      e-                C        C                  3.00E-07   -0.50       0.0
994  C2H+     e-                CH       C                  1.53E-07   -0.76       0.0
995  C2H+     e-                C2       H                  1.16E-07   -0.76       0.0
996  CN+      e-                N        C                  1.80E-07   -0.50       0.0
997  C2H2+    e-                CH       CH                 9.00E-08   -0.50       0.0
998  C2H2+    e-                C2       H        H         9.00E-08   -0.50       0.0
999  C2H2+    e-                C2H      H                  9.00E-08   -0.50       0.0
1000 HCN+     e-                CN       H                  2.00E-07   -0.50       0.0
1001 C2H3+    e-                C2H2     H                  1.45E-07   -0.84       0.0
1002 C2H3+    e-                C2H      H2                 3.00E-08   -0.84       0.0
1003 C2H3+    e-                C2H      H        H         2.95E-07   -0.84       0.0
1004 C2H3+    e-                C2       H        H2        1.50E-08   -0.84       0.0
1005 C2H3+    e-                CH3      C                  3.00E-09   -0.84       0.0
1006 C2H3+    e-                CH2      CH                 1.50E-08   -0.84       0.0
1007 C2H3+    e-                C2H2     H                  2.78E-07   -1.38       0.0
1008 C2H3+    e-                C2H      H2                 5.75E-08   -1.38       0.0
1009 C2H3+    e-                C2H      H        H         5.65E-07   -1.38       0.0
1010 C2H3+    e-                C2       H        H2        2.87E-08   -1.38       0.0
1011 C2H3+    e-                CH3      C                  5.75E-09   -1.38       0.0
1012 C2H3+    e-                CH2      CH                 2.87E-08   -1.38       0.0
1013 CO+      e-                O        C                  2.00E-07   -0.48       0.0
1014 N2+      e-                N        N                  1.70E-07   -0.30       0.0
1015 HCNH+    e-                CN       H        H         9.30E-08   -0.65       0.0
1016 HCNH+    e-                HCN      H                  9.50E-08   -0.65       0.0
1017 HCNH+    e-                HNC      H                  9.50E-08   -0.65       0.0
1018 C2H4+    e-                C2H2     H        H         3.70E-07   -0.76       0.0
1019 C2H4+    e-                C2H2     H2                 3.36E-08   -0.76       0.0
1020 C2H4+    e-                C2H3     H                  6.16E-08   -0.76       0.0
1021 C2H4+    e-                C2H      H2       H         5.60E-08   -0.76       0.0
1022 C2H4+    e-                CH4      C                  5.60E-09   -0.76       0.0
1023 C2H4+    e-                CH3      CH                 1.12E-08   -0.76       0.0
1024 C2H4+    e-                CH2      CH2                2.24E-08   -0.76       0.0
1025 HCO+     e-                CO       H                  2.40E-07   -0.69       0.0
1026 HN2+     e-                N2       H                  3.60E-07   -0.51       0.0
1027 HN2+     e-                NH       N                  6.40E-07   -0.51       0.0
1028 NO+      e-                O        N                  4.30E-07   -0.37       0.0
1029 H2CO+    e-                CO       H        H         5.00E-07   -0.50       0.0
1030 H2CO+    e-                HCO      H                  1.00E-07   -0.50       0.0
1031 HNO+     e-                NO       H                  3.00E-07   -0.50       0.0
1032 H3CO+    e-                CO       H2       H         2.00E-07   -0.50       0.0
1033 H3CO+    e-                HCO      H        H         2.00E-07   -0.50       0.0
1034 H3CO+    e-                H2CO     H                  2.00E-07   -0.50       0.0
1035 O2+      e-                O        O                  1.95E-07   -0.70       0.0
1036 H2NO+    e-                NO       H2                 1.50E-07   -0.50       0.0
1037 H2NO+    e-                HNO      H                  1.50E-07   -0.50       0.0
1038 H+       e-                H        PHOTON             3.50E-12   -0.75       0.0
1039 He+      e-                He       PHOTON             2.36E-12   -0.64       0.0
1040 C+       e-                C        PHOTON             4.67E-12   -0.60       0.0
1041 C+       e-                C        PHOTON             1.23E-17    2.49  -21845.6
1042 C+       e-                C        PHOTON             9.62E-08   -1.37  115786.2
1043 N+       e-                N        PHOTON             4.00E-12   -0.58       0.0
1044 N+       e-                N        PHOTON             3.78E-15    1.20       0.0
1045 CH3+     e-                CH3      PHOTON             1.10E-10   -0.50       0.0
1046 O+       e-                O        PHOTON             3.24E-12   -0.66       0.0
1047 Mg+      e-                Mg       PHOTON             2.80E-12   -0.86       0.0
1048 H2CO+    e-                H2CO     PHOTON             1.10E-10   -0.70       0.0
1049 H+       H                 H2+      PHOTON             5.13E-19    1.85       0.0
1050 H+       H                 H2+      PHOTON             2.35E-16    0.24    8500.0
1051 H        C                 CH       PHOTON             1.00E-17    0.00       0.0
1052 H        C+                CH+      PHOTON             1.70E-17    0.00       0.0
1053 H        O                 OH       PHOTON             9.90E-19   -0.38       0.0
1054 H        OH                H2O      PHOTON             5.26E-18   -5.22      90.0
1055 H2       C                 CH2      PHOTON             1.00E-17    0.00       0.0
1056 H2       C+                CH2+     PHOTON             4.00E-16   -0.20       0.0
1057 H2       CH                CH3      PHOTON             5.09E-18   -0.71      11.6
1058 H2       CH3+              CH5+     PHOTON             1.30E-14   -1.00       0.0
1059 H2       C2H2+             C2H4+    PHOTON             2.34E-14   -1.50       0.0
1060 C        C                 C2       PHOTON             4.36E-18    0.35     161.3
1061 C+       C                 C2+      PHOTON             4.01E-18    0.17     101.5
1062 C        N                 CN       PHOTON             7.87E-19    0.06      96.0
1063 C        N                 CN       PHOTON             1.37E-18    0.13     520.0
1064 C+       N                 CN+      PHOTON             1.08E-18    0.07      57.5
1065 C        O+                CO+      PHOTON             4.69E-11   -3.08   -2114.0
1066 C        O                 CO       PHOTON             3.09E-17    0.33    1629.0
1067 C        O                 CO       PHOTON             2.10E-19    0.00       0.0
1068 C+       O                 CO+      PHOTON             2.50E-18    0.00       0.0
1069 C+       O                 CO+      PHOTON             3.14E-18   -0.15      68.0
1070 N+       N                 N2+      PHOTON             3.71E-18    0.24      26.1
1071 O        O                 O2       PHOTON             4.90E-20    1.58       0.0
1072 H2+      PHOTON            H+       H                  5.70E-10    0.00       1.9
1073 H3+      PHOTON            H2+      H                  5.00E-15    0.00       2.3
1074 H3+      PHOTON            H2       H+                 5.00E-15    0.00       1.8
1075 C        PHOTON            C+       e-                 3.00E-10    0.00       3.0
1076 CH       PHOTON            CH+      e-                 7.60E-10    0.00       2.8
1077 CH       PHOTON            C        H                  8.60E-10    0.00       1.2
1078 CH+      PHOTON            C        H+                 2.50E-10    0.00       2.5
1079 CH2      PHOTON            CH2+     e-                 1.00E-09    0.00       2.3
1080 CH2      PHOTON            CH       H                  7.20E-10    0.00       1.7
1081 CH2+     PHOTON            CH+      H                  4.60E-11    0.00       1.8
1082 CH2+     PHOTON            CH       H+                 4.60E-11    0.00       1.8
1083 CH2+     PHOTON            C+       H2                 4.60E-11    0.00       1.8
1084 NH       PHOTON            NH+      e-                 1.00E-11    0.00       2.0
1085 NH       PHOTON            N        H                  5.00E-10    0.00       2.0
1086 CH3      PHOTON            CH3+     e-                 1.00E-10    0.00       2.1
1087 CH3      PHOTON            CH2      H                  2.50E-10    0.00       1.9
1088 CH3+     PHOTON            CH2+     H                  1.00E-09    0.00       1.7
1089 CH3      PHOTON            CH       H2                 2.50E-10    0.00       1.9
1090 CH3+     PHOTON            CH+      H2                 1.00E-09    0.00       1.7
1091 NH2      PHOTON            NH       H                  3.90E-10    0.00       1.6
1092 NH2      PHOTON            NH2+     e-                 1.73E-10    0.00       2.6
1093 CH4      PHOTON            CH3      H                  2.20E-10    0.00       2.2
1094 CH4      PHOTON            CH2      H2                 9.80E-10    0.00       2.2
1095 CH4      PHOTON            CH       H2       H         2.20E-10    0.00       2.2
1096 CH4+     PHOTON            CH2+     H2                 3.40E-11    0.00       2.0
1097 CH4+     PHOTON            CH3+     H                  8.00E-12    0.00       2.0
1098 OH       PHOTON            OH+      e-                 1.60E-12    0.00       3.1
1099 OH       PHOTON            O        H                  3.50E-10    0.00       1.7
1100 OH+      PHOTON            O+       H                  1.00E-12    0.00       1.8
1101 NH3      PHOTON            NH3+     e-                 1.80E-10    0.00       2.7
1102 NH3      PHOTON            NH       H2                 3.30E-10    0.00       1.8
1103 NH3      PHOTON            NH2      H                  1.10E-09    0.00       1.8
1104 H2O      PHOTON            OH       H                  5.90E-10    0.00       1.7
1105 H2O      PHOTON            H2O+     e-                 3.30E-11    0.00       3.9
1106 H2O+     PHOTON            OH+      H                  1.00E-12    0.00       2.0
1107 C2       PHOTON            C        C                  1.50E-10    0.00       2.1
1108 C2       PHOTON            C2+      e-                 4.10E-10    0.00       3.5
1109 C2+      PHOTON            C+       C                  1.00E-11    0.00       1.7
1110 Mg       PHOTON            Mg+      e-                 7.90E-11    0.00       1.7
1111 C2H      PHOTON            C2       H                  5.10E-10    0.00       1.9
1112 C2H+     PHOTON            C2+      H                  1.00E-11    0.00       2.0
1113 C2H      PHOTON            C2H+     e-                 1.00E-11    0.00       2.0
1114 CN       PHOTON            N        C                  1.10E-09    0.00       3.1
1115 C2H2     PHOTON            C2H2+    e-                 4.60E-10    0.00       3.1
1116 C2H2     PHOTON            C2H      H                  7.30E-09    0.00       1.8
1117 HCN      PHOTON            CN       H                  1.30E-09    0.00       2.1
1118 HNC      PHOTON            CN       H                  1.50E-09    0.00       2.1
1119 C2H3     PHOTON            C2H2     H                  1.00E-09    0.00       1.7
1120 C2H3     PHOTON            C2H3+    e-                 3.00E-10    0.00       2.3
1121 CO       PHOTON            O        C                  2.00E-10    0.00       2.5
1122 CO+      PHOTON            C+       O                  1.30E-10    0.00       2.1
1123 N2       PHOTON            N        N                  2.30E-10    0.00       3.8
1124 HCO      PHOTON            CO       H                  1.10E-09    0.00       0.8
1125 HCO      PHOTON            HCO+     e-                 5.60E-10    0.00       2.1
1126 HCO+     PHOTON            CO+      H                  5.40E-12    0.00       2.0
1127 NO       PHOTON            O        N                  4.30E-10    0.00       1.7
1128 NO       PHOTON            NO+      e-                 2.60E-10    0.00       2.3
1129 H2CO     PHOTON            H2CO+    e-                 4.70E-10    0.00       2.8
1130 H2CO     PHOTON            CO       H        H         7.00E-10    0.00       1.7
1131 H2CO     PHOTON            CO       H2                 7.00E-10    0.00       1.7
1132 H2CO     PHOTON            HCO+     H        e-        1.40E-11    0.00       3.1
1133 HNO      PHOTON            NO       H                  1.70E-10    0.00       0.5
1134 O2       PHOTON            O        O                  6.90E-10    0.00       1.8
1135 O2       PHOTON            O2+      e-                 5.60E-11    0.00       3.7
1136 O2+      PHOTON            O+       O                  2.40E-11    0.00       2.0
1137 H        CRP               H+       e-                 5.98E-18    0.00       0.0
1138 H2       CRP               H+       H        e-        2.20E-19    0.00       0.0
1139 H2       CRP               H        H                  1.30E-18    0.00       0.0
1140 H2       CRP               H2+      e-                 1.20E-17    0.00       0.0
1141 He       CRP               He+      e-                 6.50E-18    0.00       0.0
1142 C        CRP               C+       e-                 2.30E-17    0.00       0.0
1143 N        CRP               N+       e-                 2.70E-17    0.00       0.0
1144 O        CRP               O+       e-                 3.40E-17    0.00       0.0
1145 CO       CRP               CO+      e-                 3.90E-17    0.00       0.0
1146 C        CRPHOT            C+       e-                 1.30E-17    0.00     255.0
1147 CH       CRPHOT            C        H                  1.30E-17    0.00     365.0
1148 CH+      CRPHOT            C+       H                  1.30E-17    0.00      88.0
1149 CH2      CRPHOT            CH2+     e-                 1.30E-17    0.00     250.0
1150 CH2      CRPHOT            CH       H                  1.30E-17    0.00     250.0
1151 NH       CRPHOT            NH+      e-                 1.30E-17    0.00     250.0
1152 NH       CRPHOT            N        H                  1.30E-17    0.00     250.0
1153 CH3      CRPHOT            CH3+     e-                 1.30E-17    0.00     250.0
1154 CH3      CRPHOT            CH2      H                  1.30E-17    0.00     250.0
1155 CH3      CRPHOT            CH       H2                 1.30E-17    0.00     250.0
1156 NH2      CRPHOT            NH       H                  1.30E-17    0.00      40.0
1157 NH2      CRPHOT            NH2+     e-                 1.30E-17    0.00     324.5
1158 CH4      CRPHOT            CH2      H2                 1.30E-17    0.00    1169.5
1159 OH       CRPHOT            O        H                  1.30E-17    0.00     254.5
1160 NH3      CRPHOT            NH3+     e-                 1.30E-17    0.00     288.0
1161 NH3      CRPHOT            NH       H2                 1.30E-17    0.00     270.5
1162 NH3      CRPHOT            NH2      H                  1.30E-17    0.00     657.5
1163 H2O      CRPHOT            OH       H                  1.30E-17    0.00     485.5
1164 C2       CRPHOT            C        C                  1.30E-17    0.00     119.5
1165 Mg       CRPHOT            Mg+      e-                 1.30E-17    0.00      66.5
1166 C2H      CRPHOT            C2       H                  1.30E-17    0.00    2500.0
1167 C2H      CRPHOT            C2H+     e-                 1.30E-17    0.00    2500.0
1168 CN       CRPHOT            N        C                  1.30E-17    0.00    5290.0
1169 C2H2     CRPHOT            C2H2+    e-                 1.30E-17    0.00     654.5
1170 C2H2     CRPHOT            C2H      H                  1.30E-17    0.00    2577.5
1171 HCN      CRPHOT            CN       H                  1.30E-17    0.00    1557.0
1172 HNC      CRPHOT            CN       H                  1.30E-17    0.00    1500.0
1173 C2H3     CRPHOT            C2H2     H                  1.30E-17    0.00    1500.0
1174 C2H3     CRPHOT            C2H3+    e-                 1.30E-17    0.00     750.0
1175 CO       CRPHOT            O        C                  1.30E-17    1.17     105.0
1176 N2       CRPHOT            N        N                  1.30E-17    0.00      25.0
1177 HCO      CRPHOT            CO       H                  1.30E-17    0.00     210.5
1178 HCO      CRPHOT            HCO+     e-                 1.30E-17    0.00     584.5
1179 NO       CRPHOT            O        N                  1.30E-17    0.00     231.0
1180 NO       CRPHOT            NO+      e-                 1.30E-17    0.00     247.0
1181 H2CO     CRPHOT            CO       H2                 1.30E-17    0.00    1329.5
1182 HNO      CRPHOT            NO       H                  1.30E-17    0.00     500.0
1183 O2       CRPHOT            O        O                  1.30E-17    0.00     375.5
1184 O2       CRPHOT            O2+      e-                 1.30E-17    0.00      58.5
1185 H        H2                H        H        H         4.67E-07   -1.00   55000.0
1186 H        CH                C        H        H         6.00E-09    0.00   40200.0
1187 H        OH                O        H        H         6.00E-09    0.00   50900.0
1188 H        H2O               OH       H        H         5.80E-09    0.00   52900.0
1189 H+       HNC               HCN      H+                 1.00E-09    0.00       0.0
1190 H        HNC               HCN      H                  1.00E-15    0.00       0.0
1191 H        HNC               HCN      H                  1.36E-13    4.48       0.0
1192 H        O2                O        O        H         6.00E-09    0.00   52300.0
1193 H2       e-                H        H        e-        3.22E-09    0.35  102000.0
1194 H2       H2                H2       H        H         1.00E-08    0.00   84100.0
1195 H2       CH                C        H2       H         6.00E-09    0.00   40200.0
1196 H2       OH                O        H2       H         6.00E-09    0.00   50900.0
1197 H2       H2O               OH       H2       H         5.80E-09    0.00   52900.0
1198 H2       O2                O        O        H2        6.00E-09    0.00   52300.0
1199 CH       O                 HCO+     e-                 2.00E-11    0.44       0.0
1200 CO       ACC               JCO                         1.00E+00    0.00       0.0
9999
